Season,School,Conference,G,BA,OBPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OppDP,CS,Picked,SB,IBB,
2019,McNeese,Southland,61,0.274,0.359,340,"2,112",579,109,12,850,46,315,235,61,27,21,492,35,33,,91,11,
2019,Memphis,AAC,55,0.275,0.373,356,"1,844",508,102,9,760,44,318,241,60,24,37,409,35,13,,56,9,
2019,Mercer,SoCon,64,0.269,0.358,390,"2,187",589,107,7,929,73,363,263,50,19,53,458,42,17,,48,15,
2019,Miami (FL),ACC,61,0.291,0.392,459,"2,103",611,111,8,993,85,413,325,44,31,8,475,45,17,,76,17,
2019,Miami (OH),MAC,56,0.292,0.398,376,"1,917",560,94,29,832,40,336,273,87,34,28,415,52,25,,111,7,
2019,Michigan,Big Ten,72,0.279,0.379,487,"2,459",685,150,15,"1,087",74,448,354,66,40,21,568,43,23,,107,7,
2019,Michigan St.,Big Ten,54,0.237,0.32,213,"1,773",421,76,6,572,21,186,190,33,19,27,422,36,22,,60,2,
2019,Middle Tenn.,C-USA,55,0.253,0.326,263,"1,898",481,86,5,730,51,245,156,57,18,20,481,29,14,,44,4,
2019,Milwaukee,Horizon,57,0.295,0.386,419,"2,053",606,123,15,903,48,373,252,63,20,12,380,35,24,,53,7,
2019,Minnesota,Big Ten,56,0.256,0.345,284,"1,924",493,108,13,750,41,262,224,45,13,30,510,32,19,,47,10,
2019,Mississippi St.,SEC,67,0.315,0.397,530,"2,400",755,166,10,"1,133",64,481,284,61,29,19,432,42,19,,61,20,
2019,Mississippi Val.,SWAC,35,0.227,0.325,148,"1,105",251,42,9,347,12,120,121,43,8,18,288,25,25,,67,6,
2019,Missouri,SEC,57,0.266,0.373,364,"1,925",512,92,9,772,50,323,285,57,21,21,473,37,29,,101,14,
2019,Missouri St.,MVC,56,0.239,0.335,292,"1,884",450,87,10,713,52,257,230,52,18,22,527,28,13,,37,10,
2019,Monmouth,MAAC,57,0.249,0.348,308,"1,922",478,94,8,675,29,269,256,48,24,27,435,44,17,,73,2,
2019,Morehead St.,OVC,61,0.3,0.39,430,"2,140",643,116,6,954,61,395,271,63,28,16,418,50,14,,56,4,
2019,Mount St. Mary's,NEC,50,0.293,0.388,335,"1,743",510,98,11,774,48,297,247,39,20,20,376,28,26,,89,6,
2019,Murray St.,OVC,54,0.258,0.339,322,"1,822",470,87,14,744,53,280,205,35,31,20,502,30,23,,85,6,
2019,N.C. A&T,MEAC,53,0.256,0.34,245,"1,735",445,91,4,631,29,218,170,60,20,37,352,38,24,,65,3,
2019,N.C. Central,MEAC,49,0.26,0.379,271,"1,603",416,79,7,575,22,241,265,58,24,14,338,27,21,,70,4,
2019,Navy,Patriot,56,0.272,0.369,346,"1,834",498,84,16,722,36,307,246,53,29,31,369,43,7,,20,3,
2019,NC State,ACC,61,0.274,0.382,444,"2,136",585,130,18,955,68,399,351,40,27,14,528,39,4,,44,6,
2019,Nebraska,Big Ten,56,0.256,0.368,325,"1,897",485,77,8,683,35,293,292,61,25,16,523,33,19,,53,5,
2019,Nevada,MWC,56,0.269,0.357,306,"1,905",512,109,17,814,53,274,175,97,20,43,492,45,21,,51,9,
2019,New Mexico,MWC,52,0.292,0.378,322,"1,792",523,110,18,738,23,288,219,40,18,29,331,56,20,,73,6,
2019,New Mexico St.,WAC,55,0.356,0.469,610,"1,948",693,116,34,"1,117",80,570,336,118,42,36,324,53,13,,58,7,
2019,New Orleans,Southland,56,0.264,0.363,333,"1,910",505,101,11,754,42,302,261,50,28,14,430,39,6,,29,9,
2019,Niagara,MAAC,48,0.25,0.333,202,"1,561",391,59,12,549,25,187,150,52,19,10,391,23,24,,39,1,
2019,Nicholls St.,Southland,55,0.255,0.355,281,"1,858",474,70,8,638,26,243,209,94,27,35,411,45,27,,61,10,
2019,NJIT,ASUN,45,0.253,0.341,243,"1,564",396,72,7,584,34,220,163,51,9,9,381,30,10,,37,1,
2019,Norfolk St.,MEAC,50,0.271,0.353,286,"1,663",450,93,19,647,22,248,183,42,24,24,411,32,40,,124,6,
2019,North Ala.,ASUN,54,0.243,0.334,247,"1,781",432,77,7,583,20,199,200,54,16,48,480,26,30,,103,4,
2019,North Carolina,ACC,65,0.274,0.396,472,"2,202",603,132,11,991,78,434,406,63,33,20,479,55,12,,44,15,
2019,North Dakota St.,Summit League,43,0.245,0.357,236,"1,442",354,49,12,487,20,219,223,34,13,21,407,26,15,,48,3,
2019,North Florida,ASUN,57,0.276,0.37,317,"1,912",528,96,6,717,27,297,262,41,29,15,358,52,22,,57,7,
2019,Northeastern,CAA,57,0.258,0.353,314,"1,904",492,84,23,724,34,269,203,90,24,24,395,35,40,,101,10,
2019,Northern Colo.,WAC,47,0.255,0.343,236,"1,493",381,76,12,583,34,215,179,31,18,10,432,28,28,,59,7,
2019,Northern Ill.,MAC,56,0.251,0.342,286,"1,852",465,66,5,607,22,246,214,54,24,32,438,40,34,,69,1,
2019,Northern Ky.,Horizon,57,0.231,0.332,258,"1,897",439,92,10,689,46,228,243,51,16,21,520,26,22,,38,3,
2019,Northwestern,Big Ten,51,0.267,0.349,271,"1,741",464,90,14,645,21,246,190,37,14,20,402,43,20,,71,1,
2019,Northwestern St.,Southland,55,0.264,0.357,308,"1,844",486,103,14,746,43,281,208,70,17,14,469,31,18,,51,4,
2019,Notre Dame,ACC,54,0.249,0.348,264,"1,795",447,79,5,632,32,242,242,43,25,40,443,36,13,,68,2,
2019,Oakland,Horizon,48,0.242,0.353,234,"1,602",388,63,8,560,31,207,239,41,13,13,387,40,15,,74,3,
2019,Ohio,MAC,54,0.238,0.335,256,"1,826",435,70,10,621,32,220,220,53,17,36,467,33,19,,45,7,
2019,Ohio St.,Big Ten,63,0.269,0.355,350,"2,200",591,103,14,929,69,328,265,48,32,40,508,44,12,,38,13,
2019,Oklahoma,Big 12,56,0.266,0.375,308,"1,874",498,96,14,709,29,280,290,56,31,44,436,38,10,,29,6,
2019,Oklahoma St.,Big 12,61,0.268,0.369,386,"2,040",546,108,8,949,93,357,293,49,27,28,652,50,27,,46,17,
2019,Old Dominion,C-USA,56,0.288,0.373,390,"2,030",585,84,12,849,52,341,221,65,21,27,381,44,17,,66,10,
2019,Ole Miss,SEC,68,0.282,0.392,475,"2,293",647,110,9,997,74,419,351,78,26,24,502,57,23,,93,14,
2019,Omaha,Summit League,56,0.263,0.359,315,"1,902",500,89,11,710,33,287,254,45,27,40,412,37,17,,46,4,
2019,Oral Roberts,Summit League,55,0.275,0.378,354,"1,846",507,94,12,793,56,326,289,33,23,30,408,35,8,,28,19,
2019,Oregon,Pac-12,56,0.261,0.372,321,"1,896",494,85,9,687,30,294,283,66,20,41,467,27,28,,54,8,
2019,Oregon St.,Pac-12,57,0.261,0.367,321,"1,916",501,97,6,751,47,292,303,34,29,43,480,35,20,,37,34,
2019,Pacific,WCC,49,0.259,0.362,257,"1,650",428,61,11,577,22,239,196,78,17,54,341,46,10,,19,13,
2019,Penn,Ivy League,41,0.334,0.422,354,"1,597",533,109,22,794,36,320,202,55,19,20,256,38,12,,32,2,
2019,Penn St.,Big Ten,49,0.234,0.332,213,"1,609",377,68,15,547,24,193,197,48,21,13,460,35,18,,48,4,
2019,Pepperdine,WCC,49,0.271,0.343,255,"1,678",455,74,14,623,22,239,156,38,21,26,359,36,21,,24,4,
2019,Pittsburgh,ACC,55,0.264,0.378,324,"1,856",490,105,15,766,47,295,287,62,14,28,479,47,14,,41,6,
2019,Portland,WCC,52,0.245,0.347,293,"1,756",431,94,8,697,52,265,209,70,14,30,443,26,19,,41,10,
2019,Prairie View,SWAC,53,0.284,0.379,329,"1,737",494,76,20,682,24,291,208,72,26,32,322,32,21,,96,8,
2019,Presbyterian,Big South,59,0.262,0.349,328,"1,970",516,103,12,760,39,286,218,60,25,46,463,38,23,,90,9,
2019,Princeton,Ivy League,40,0.252,0.347,185,"1,350",340,62,8,457,13,164,181,22,13,14,308,28,12,,24,,
2019,Purdue,Big Ten,54,0.239,0.33,219,"1,752",419,62,17,548,11,189,187,59,15,41,391,45,26,,47,4,
2019,Purdue Fort Wayne,Summit League,52,0.233,0.326,197,"1,606",374,59,10,504,17,167,202,26,15,11,431,42,16,,45,1,
2019,Quinnipiac,MAAC,59,0.284,0.363,380,"2,028",575,128,11,866,47,328,225,42,23,32,440,33,32,,108,7,
2019,Radford,Big South,57,0.261,0.368,383,"1,941",506,84,11,816,68,341,292,57,33,27,442,39,24,,74,5,
2019,Rhode Island,Atlantic 10,53,0.246,0.355,267,"1,834",451,76,8,603,20,232,264,56,20,15,489,41,17,,65,4,
2019,Rice,C-USA,59,0.26,0.36,331,"2,040",531,107,16,817,49,300,260,69,23,14,534,44,11,,28,8,
2019,Richmond,Atlantic 10,54,0.282,0.39,363,"1,882",531,93,6,798,54,330,294,54,26,32,491,31,13,,37,5,
2019,Rider,MAAC,53,0.252,0.326,258,"1,759",444,82,17,626,22,227,165,38,21,16,376,22,14,,59,3,
2019,Rutgers,Big Ten,51,0.236,0.324,206,"1,701",401,60,6,530,19,184,193,35,13,26,410,43,23,,59,2,
2019,Sacramento St.,WAC,65,0.235,0.342,328,"2,124",500,95,15,739,38,299,303,60,36,24,547,35,21,,39,7,
2019,Sacred Heart,NEC,54,0.259,0.353,273,"1,850",479,68,11,638,23,245,230,48,18,19,430,32,29,,64,6,
2019,Saint Joseph's,Atlantic 10,49,0.27,0.365,288,"1,743",470,78,11,660,30,267,224,47,17,7,407,30,10,,36,2,
2019,Saint Louis,Atlantic 10,55,0.258,0.363,320,"1,917",495,107,9,731,37,289,256,74,28,18,489,35,18,,34,5,
2019,Saint Mary's (CA),WCC,57,0.281,0.37,349,"1,974",554,107,11,806,41,314,212,81,21,34,405,31,20,,31,8,
2019,Saint Peter's,MAAC,51,0.246,0.325,207,"1,620",399,71,13,532,12,189,158,40,17,13,416,36,18,,46,,
2019,Sam Houston St.,Southland,56,0.301,0.371,357,"1,930",580,103,21,875,50,327,176,58,28,34,385,46,25,,59,3,
2019,Samford,SoCon,60,0.277,0.371,367,"2,018",558,104,7,877,67,339,250,72,29,21,484,57,11,,47,9,
2019,San Diego,WCC,53,0.286,0.382,346,"1,819",520,91,9,713,28,311,214,85,28,30,323,44,18,,49,8,
2019,San Diego St.,MWC,57,0.279,0.368,334,"1,921",536,105,14,759,30,295,229,56,23,23,360,60,21,,45,7,
2019,San Francisco,WCC,56,0.263,0.354,295,"1,918",505,94,5,726,39,274,215,64,17,16,488,45,24,,53,10,
2019,San Jose St.,MWC,54,0.265,0.357,248,"1,826",483,73,5,602,12,214,228,45,17,35,349,54,27,,59,8,
2019,Santa Clara,WCC,52,0.223,0.302,192,"1,708",381,65,6,572,38,172,141,59,13,37,484,37,23,,35,2,
2019,Savannah St.,MEAC,41,0.246,0.335,192,"1,351",332,50,3,427,13,161,153,35,14,17,331,22,14,,60,2,
2019,Seattle U,WAC,52,0.261,0.345,270,"1,780",464,73,8,646,31,244,180,58,14,17,445,45,17,,40,5,
2019,Seton Hall,Big East,53,0.249,0.337,287,"1,773",441,83,17,639,27,257,222,27,25,35,356,29,19,,68,2,
2019,SFA,Southland,58,0.222,0.306,214,"1,870",415,62,7,545,18,181,179,55,15,32,377,38,21,,53,3,
2019,Siena,MAAC,51,0.24,0.352,238,"1,644",394,60,7,507,13,209,237,53,8,34,469,27,26,,45,5,
2019,SIUE,OVC,51,0.262,0.353,284,"1,691",443,87,10,670,40,259,194,53,15,29,409,43,12,,26,8,
2019,South Alabama,Sun Belt,56,0.268,0.372,361,"1,863",500,91,15,801,60,326,271,50,23,30,467,30,11,,31,14,
2019,South Carolina,SEC,56,0.236,0.333,308,"1,826",431,95,14,779,75,285,224,53,20,23,511,22,20,,52,5,
2019,South Dakota St.,Summit League,50,0.27,0.374,296,"1,728",467,76,11,661,32,256,243,54,17,36,424,35,12,,49,5,
2019,South Fla.,AAC,53,0.261,0.37,273,"1,753",457,80,5,673,42,250,253,60,16,21,447,39,21,,52,16,
2019,Southeast Mo. St.,OVC,55,0.259,0.377,304,"1,801",467,90,17,654,21,273,272,77,17,29,432,38,27,,74,7,
2019,Southeastern La.,Southland,60,0.246,0.352,360,"2,005",493,82,16,751,48,327,249,94,25,26,466,34,40,,83,4,
2019,Southern California,Pac-12,55,0.272,0.355,294,"1,870",508,88,14,720,32,265,219,34,23,25,365,44,22,,47,9,
2019,Southern Ill.,MVC,55,0.231,0.328,289,"1,763",407,73,19,614,32,252,221,51,35,12,458,26,32,,144,1,
2019,Southern Miss.,C-USA,61,0.288,0.393,426,"2,121",611,104,13,942,67,396,312,72,26,36,491,48,16,,42,17,
2019,Southern U.,SWAC,56,0.311,0.409,443,"1,921",597,109,23,866,38,386,241,103,36,28,424,33,36,,137,15,
2019,St. Bonaventure,Atlantic 10,45,0.243,0.324,196,"1,541",375,69,17,538,20,174,155,33,10,15,448,18,17,,31,3,
2019,St. John's (NY),Big East,54,0.267,0.366,300,"1,822",486,98,11,690,28,272,251,46,20,32,424,34,19,,52,3,
2019,Stanford,Pac-12,59,0.278,0.363,396,"1,977",549,118,8,947,88,359,245,44,41,18,467,38,25,,63,10,
2019,Stetson,ASUN,59,0.238,0.333,272,"1,949",463,99,9,649,23,234,230,65,33,41,493,33,19,,65,3,
2019,Stony Brook,America East,54,0.28,0.362,307,"1,781",498,116,10,754,40,278,194,55,32,25,382,32,21,,62,6,
2019,TCU,Big 12,62,0.294,0.388,398,"2,134",627,120,15,972,65,358,299,44,24,4,457,60,22,,75,9,
2019,Tennessee,SEC,61,0.263,0.368,378,"2,010",528,109,11,818,53,327,302,49,27,33,428,33,13,,108,10,
2019,Tennessee Tech,OVC,54,0.271,0.368,368,"1,880",509,108,5,888,87,342,243,57,19,15,552,26,6,,17,6,
2019,Texas,Big 12,54,0.25,0.356,287,"1,727",432,75,8,604,27,254,264,31,19,39,411,47,13,,49,2,
2019,Texas A&M,SEC,63,0.251,0.333,346,"2,073",520,80,12,750,42,311,224,44,28,35,408,34,17,,46,12,
2019,Texas Southern,SWAC,54,0.267,0.382,318,"1,746",466,76,15,701,43,275,256,77,15,33,391,42,42,,109,9,
2019,Texas St.,Sun Belt,56,0.277,0.385,377,"1,927",534,118,15,835,51,341,301,55,27,32,406,35,16,,43,7,
2019,Texas Tech,Big 12,66,0.299,0.401,482,"2,299",687,136,22,"1,083",72,453,358,54,32,21,509,45,12,,71,17,
2019,The Citadel,SoCon,55,0.234,0.302,194,"1,773",415,81,7,561,17,171,149,29,11,33,408,37,26,,64,5,
2019,Toledo,MAC,53,0.269,0.372,303,"1,808",486,98,4,688,32,279,244,64,19,37,455,37,18,,30,3,
2019,Towson,CAA,53,0.231,0.31,211,"1,743",402,80,15,599,29,185,146,62,14,25,458,33,19,,39,5,
2019,Troy,Sun Belt,60,0.286,0.366,372,"2,096",600,130,14,971,71,350,238,47,38,20,520,26,24,,66,10,
2019,Tulane,AAC,58,0.303,0.403,446,"2,037",617,132,20,"1,056",89,413,283,77,27,19,410,53,8,,30,10,
2019,UAB,C-USA,56,0.277,0.377,347,"1,875",520,102,14,788,46,305,250,65,27,31,382,38,39,,147,13,
2019,UC Davis,Big West,50,0.269,0.345,247,"1,645",443,85,9,615,23,231,158,44,21,25,283,44,30,,76,10,
2019,UC Irvine,Big West,54,0.268,0.379,340,"1,813",485,96,14,717,36,313,245,93,23,24,412,49,10,,40,9,
2019,UC Riverside,Big West,56,0.27,0.346,309,"1,977",533,93,8,792,50,283,190,51,18,14,496,44,13,,34,6,
2019,UC Santa Barbara,Big West,56,0.296,0.384,395,"1,898",562,119,29,937,66,360,224,76,46,15,394,46,21,,88,4,
2019,UCF,AAC,58,0.273,0.377,358,"1,970",537,112,9,838,57,316,276,68,24,35,504,36,27,,94,10,
2019,UCLA,Pac-12,63,0.287,0.375,402,"2,127",611,121,31,995,67,373,262,62,42,39,467,49,19,,63,15,
2019,UConn,AAC,64,0.276,0.374,369,"2,131",589,116,15,855,40,335,294,61,41,42,442,57,31,,68,8,
2019,UIC,Horizon,52,0.273,0.369,314,"1,735",473,96,11,714,41,289,209,65,18,34,364,47,11,,32,10,
2019,UMass Lowell,America East,56,0.248,0.345,265,"1,788",443,85,14,640,28,244,239,39,24,14,491,36,21,,60,5,
2019,UMBC,America East,53,0.262,0.361,288,"1,700",446,100,13,668,32,264,241,36,23,26,384,24,23,,108,6,
2019,UMES,MEAC,54,0.236,0.319,215,"1,680",396,65,15,515,8,174,165,48,19,23,435,36,19,,77,4,
2019,UNC Asheville,Big South,52,0.241,0.335,248,"1,770",427,84,7,621,32,225,222,38,19,26,439,26,12,,26,3,
2019,UNC Greensboro,SoCon,54,0.287,0.361,309,"1,832",525,90,18,759,36,269,190,39,25,36,361,35,24,,74,4,
2019,UNCW,CAA,63,0.263,0.357,343,"2,133",561,112,24,826,35,303,273,50,17,44,573,34,31,,107,10,
2019,UNLV,MWC,58,0.291,0.369,336,"2,054",598,111,10,831,34,304,239,30,26,13,426,53,12,,39,20,
2019,USC Upstate,Big South,53,0.276,0.362,288,"1,842",509,79,17,673,17,239,212,49,25,52,427,32,10,,23,6,
2019,UT Arlington,Sun Belt,58,0.277,0.361,341,"2,017",559,107,14,817,41,304,218,63,26,26,396,46,18,,51,4,
2019,UT Martin,OVC,56,0.233,0.317,250,"1,863",435,79,14,686,48,226,186,51,17,12,556,21,14,,34,1,
2019,Utah,Pac-12,49,0.27,0.355,251,"1,678",453,102,11,640,21,231,187,46,20,27,358,44,16,,23,7,
2019,Utah Valley,WAC,56,0.263,0.363,303,"1,937",510,85,9,691,26,264,253,64,22,15,411,51,13,,14,8,
2019,UTRGV,WAC,55,0.27,0.381,334,"1,843",498,78,7,668,26,297,245,98,20,45,381,58,20,,34,9,
2019,UTSA,C-USA,58,0.291,0.393,380,"1,974",575,131,17,866,42,335,260,88,29,25,393,66,22,,62,7,
2019,Valparaiso,MVC,50,0.238,0.32,203,"1,657",394,67,11,564,27,183,184,23,14,20,426,40,14,,23,6,
2019,Vanderbilt,SEC,71,0.31,0.412,578,"2,480",770,164,19,"1,272",100,540,389,63,35,19,603,48,20,,80,14,
2019,VCU,Atlantic 10,58,0.291,0.396,417,"2,016",586,128,12,876,46,371,275,95,26,38,441,32,13,,90,7,
2019,Villanova,Big East,51,0.232,0.342,228,"1,679",390,65,12,551,24,209,222,68,19,18,499,31,22,,23,1,
2019,Virginia,ACC,56,0.292,0.376,359,"1,925",563,106,9,771,28,312,221,55,33,38,371,51,17,,69,8,
2019,Virginia Tech,ACC,53,0.263,0.38,305,"1,781",469,93,6,700,42,275,265,80,18,17,442,50,21,,30,9,
2019,VMI,SoCon,58,0.248,0.348,297,"1,976",491,101,13,717,33,266,251,60,15,28,559,42,15,,37,7,
2019,Wagner,NEC,51,0.267,0.351,284,"1,785",477,77,21,668,24,260,204,39,25,11,342,40,18,,30,4,
2019,Wake Forest,ACC,57,0.289,0.39,447,"2,043",590,104,8,941,77,417,320,34,22,14,526,35,11,,37,8,
2019,Washington,Pac-12,52,0.26,0.362,297,"1,756",456,72,12,639,29,262,226,65,19,26,475,43,10,,41,15,
2019,Washington St.,Pac-12,54,0.263,0.341,247,"1,868",492,84,11,661,21,217,185,43,18,49,388,48,9,,29,3,
2019,West Virginia,Big 12,60,0.261,0.351,336,"1,981",518,119,9,802,49,306,257,33,30,30,497,41,42,,98,5,
2019,Western Caro.,SoCon,53,0.29,0.373,345,"1,876",544,109,17,843,52,299,170,86,13,23,425,48,21,,43,7,
2019,Western Ill.,Summit League,53,0.252,0.348,282,"1,675",422,78,5,588,26,254,215,41,19,27,441,42,30,,74,2,
2019,Western Ky.,C-USA,56,0.279,0.365,355,"1,942",542,105,8,822,53,333,200,76,25,20,516,35,13,,31,17,
2019,Western Mich.,MAC,49,0.287,0.367,295,"1,719",493,79,11,690,32,277,174,54,15,34,405,26,16,,50,7,
2019,Wichita St.,AAC,59,0.268,0.36,331,"2,039",546,105,11,799,42,295,225,84,24,9,467,46,22,,73,9,
2019,William & Mary,CAA,55,0.248,0.35,308,"1,874",464,100,21,699,31,271,224,82,23,21,466,40,15,,58,11,
2019,Winthrop,Big South,57,0.291,0.365,362,"1,981",576,94,10,798,36,323,215,31,24,23,373,39,22,,86,2,
2019,Wofford,SoCon,61,0.306,0.401,448,"2,063",631,135,17,884,28,382,288,65,36,47,339,56,31,,155,5,
2019,Wright St.,Horizon,59,0.309,0.421,501,"2,036",629,117,23,993,67,451,368,50,34,31,360,35,35,,169,7,
2019,Xavier,Big East,58,0.265,0.36,323,"2,013",534,101,17,843,58,301,265,45,23,23,516,34,21,,49,7,
2019,Yale,Ivy League,41,0.285,0.372,251,"1,451",414,76,13,591,25,223,168,45,23,26,264,26,21,,114,8,
2019,Youngstown St.,Horizon,54,0.237,0.337,247,"1,779",421,77,10,596,26,217,243,35,16,19,453,32,26,,113,4,
2018,A&M-Corpus Christi,Southland,,0.29,0.374,343,"1,958",568,98,20,793,29,314,220,64,34,13,384,38,23,,70,,
2018,Abilene Christian,Southland,,0.274,0.362,313,"1,863",511,103,13,718,26,271,208,55,14,46,375,31,23,,68,,
2018,Air Force,MWC,,0.31,0.384,400,"1,953",605,128,21,931,52,368,182,65,20,15,484,49,23,,74,,
2018,Alabama,SEC,,0.256,0.369,310,"1,889",483,104,8,735,44,289,270,78,15,16,466,38,17,,34,,
2018,Alabama,SEC,,0.256,0.369,310,"1,889",483,104,8,735,44,289,270,78,15,16,466,38,17,,34,,
2018,Alabama A&M,SWAC,,0.265,0.339,228,"1,659",440,68,18,598,18,191,133,63,20,24,331,30,16,,44,,
2018,Alabama St.,SWAC,,0.3,0.399,360,"1,821",547,94,11,762,33,321,234,86,31,35,359,49,19,,78,,
2018,Albany (NY),America East,,0.244,0.352,218,"1,547",378,78,11,553,25,184,216,49,15,19,380,29,28,,43,,
2018,Alcorn,SWAC,,0.254,0.346,238,"1,668",424,72,6,565,19,213,199,45,17,28,407,34,22,,40,,
2018,Appalachian St.,Sun Belt,,0.209,0.299,190,"1,771",371,93,10,565,27,178,178,53,9,15,482,38,9,,41,,
2018,Arizona,Pac-12,,0.285,0.393,385,"1,865",531,103,16,789,41,344,278,75,33,48,351,42,18,,32,,
2018,Arizona St.,Pac-12,,0.29,0.366,310,"1,890",549,96,24,843,50,284,200,34,17,26,425,60,26,,35,,
2018,Ark.-Pine Bluff,SWAC,,0.26,0.353,245,"1,432",373,72,8,527,22,225,167,51,24,18,283,37,28,,47,,
2018,Arkansas,SEC,,0.296,0.391,482,"2,347",695,115,5,"1,114",98,452,324,69,42,21,511,44,12,,39,,
2018,Arkansas St.,Sun Belt,,0.253,0.358,291,"1,792",453,93,13,695,41,259,229,74,14,30,473,34,10,,25,,
2018,Arkansas St.,Sun Belt,,0.253,0.358,291,"1,792",453,93,13,695,41,259,229,74,14,30,473,34,10,,25,,
2018,Army West Point,Patriot,,0.263,0.368,331,"1,903",500,86,18,652,10,293,261,73,27,49,467,39,40,,92,,
2018,Auburn,SEC,,0.282,0.386,467,"2,223",626,124,4,977,73,423,309,84,26,17,501,45,25,,49,,
2018,Austin Peay,OVC,,0.276,0.382,403,"1,958",541,123,8,875,65,358,297,55,27,32,510,30,28,,65,,
2018,Ball St.,MAC,,0.264,0.365,338,"1,983",524,88,17,778,44,305,236,93,25,30,476,54,24,,55,,
2018,Baylor,Big 12,,0.286,0.376,374,"1,993",570,118,14,878,54,343,248,51,22,37,369,48,17,,34,,
2018,Belmont,OVC,,0.272,0.364,311,"1,935",526,108,14,782,40,286,255,39,22,19,399,38,15,,75,,
2018,Bethune-Cookman,MEAC,,0.277,0.364,300,"1,944",539,77,15,733,29,268,223,55,20,33,412,45,15,,54,,
2018,Bethune-Cookman,MEAC,,0.277,0.364,300,"1,944",539,77,15,733,29,268,223,55,20,33,412,45,15,,54,,
2018,Binghamton,America East,,0.246,0.335,201,"1,564",384,84,8,535,17,175,185,33,16,21,324,33,17,,39,,
2018,Boston College,ACC,,0.243,0.342,241,"1,676",407,78,7,541,14,213,211,50,18,33,396,30,24,,92,,
2018,Bowling Green,MAC,,0.258,0.336,202,"1,669",430,70,5,552,14,180,178,24,10,31,408,35,16,,26,,
2018,Bradley,MVC,,0.294,0.393,350,"1,729",509,103,13,770,44,309,236,60,22,45,400,28,16,,56,,
2018,Brown,Ivy League,,0.244,0.321,171,"1,290",315,49,9,451,23,157,112,38,10,13,315,16,9,,39,,
2018,Bryant,NEC,,0.303,0.39,376,"1,932",585,106,18,862,45,334,219,78,31,28,337,40,15,,49,,
2018,Bucknell,Patriot,,0.252,0.357,213,"1,386",349,74,16,497,14,197,212,28,26,24,344,44,13,,40,,
2018,Bucknell,Patriot,,0.252,0.357,213,"1,386",349,74,16,497,14,197,212,28,26,24,344,44,13,,40,,
2018,Butler,Big East,,0.272,0.365,324,"1,871",508,107,20,715,20,280,238,55,29,28,407,35,16,,46,,
2018,BYU,WCC,,0.274,0.343,255,"1,761",482,107,10,681,24,230,167,29,20,18,346,37,12,,27,,
2018,Cal Poly,Big West,,0.29,0.371,320,"1,989",577,104,16,794,27,285,209,55,15,37,385,55,13,,28,,
2018,Cal St. Fullerton,Big West,,0.268,0.342,293,"2,082",559,94,21,737,14,262,179,64,23,62,393,41,26,,46,,
2018,California,Pac-12,,0.287,0.38,353,"1,880",540,86,5,807,57,318,233,64,26,17,398,46,25,,55,,
2018,Campbell,Big South,,0.254,0.355,354,"2,006",510,94,12,784,52,313,211,115,20,46,458,23,22,,96,,
2018,Canisius,MAAC,,0.28,0.394,393,"1,966",551,111,17,810,38,340,281,101,23,33,443,50,18,,70,,
2018,Central Ark.,Southland,,0.286,0.393,364,"1,949",558,106,11,785,33,333,266,91,23,44,395,57,17,,43,,
2018,Central Conn. St.,NEC,,0.271,0.357,211,"1,494",405,55,7,540,22,194,179,30,15,18,346,45,12,,38,,
2018,Central Mich.,MAC,,0.271,0.39,353,"1,974",535,69,12,664,12,297,299,99,20,50,385,57,28,,56,,
2018,Charleston So.,Big South,,0.233,0.309,184,"1,819",423,63,11,583,25,173,182,26,13,22,408,47,15,,28,,
2018,Charlotte,C-USA,,0.278,0.352,343,"2,013",560,87,14,786,37,306,198,45,28,30,319,47,11,,52,,
2018,Chicago St.,WAC,,0.239,0.321,206,"1,692",405,65,4,535,19,184,177,32,10,23,404,44,22,,44,,
2018,Cincinnati,AAC,,0.256,0.358,303,"1,834",469,86,13,734,51,277,233,73,26,32,483,31,27,,81,,
2018,Clemson,ACC,,0.261,0.379,406,"2,066",539,95,2,932,98,375,350,58,22,27,540,66,18,,52,,
2018,Coastal Caro.,Sun Belt,,0.29,0.404,499,"2,116",614,145,12,"1,026",81,449,359,62,24,41,506,35,28,,84,,
2018,Col. of Charleston,CAA,,0.278,0.353,307,"1,835",511,96,10,780,51,278,185,39,21,42,324,37,33,,79,,
2018,Columbia,Ivy League,,0.263,0.347,253,"1,744",458,77,14,644,27,224,187,49,18,22,375,46,9,,28,,
2018,Coppin St.,MEAC,,0.28,0.386,262,"1,451",407,76,15,534,7,226,218,47,23,28,311,33,25,,75,,
2018,Cornell,Ivy League,,0.249,0.352,198,"1,270",316,66,8,452,18,182,169,41,14,5,303,23,14,,47,,
2018,Creighton,Big East,,0.267,0.362,317,"1,709",456,107,15,704,37,289,216,53,24,34,398,24,20,,64,,
2018,CSU Bakersfield,WAC,,0.266,0.338,261,"1,904",507,72,14,652,15,227,165,52,22,21,344,57,25,,45,,
2018,CSUN,Big West,,0.273,0.35,329,"2,049",559,102,12,880,65,308,173,85,30,30,445,38,23,,30,,
2018,Dartmouth,Ivy League,,0.272,0.352,232,"1,413",385,65,4,536,26,199,158,27,20,15,283,41,9,,27,,
